tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
4501,150.0,5998,82,30,1325,4673,0,0,4217,386.61,1.271,0.835,0.149,0.069,0.223,-0.925,2.248,0.4015,1.6170,0.581,0.112,0.270,0.151,0.005,54,24,184,0,151,0,339208.97,37098.090,71540.854,167.893,25873.924,12.557,47603.398,17730.710,7260.007,16971.874,13577.500,11384.887,14711.647,2817.213,0.000452,-0.032963,3849,0,108,76,184,108,15393,14,76,166.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139424,3108,3835,105268.549,71510.268,25869.877,1.295,166.598,42756.179,15667.482,1624.158,319,269,24,108,137,89213,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5998,5996,232,0
4531,151.0,6000,98,30,1288,4712,0,0,4271,337.20,1.277,0.837,0.149,0.069,0.219,-0.925,2.250,0.4045,1.6067,0.576,0.116,0.274,0.151,0.006,57,22,203,0,180,0,341097.31,36025.145,73278.882,146.338,26334.964,10.829,48007.276,17780.222,7333.295,19397.760,15518.209,12661.685,14901.219,2998.762,0.000263,-0.035132,3822,0,146,57,203,146,15496,11,57,145.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140753,3175,3811,107461.489,73241.886,26331.943,1.302,145.036,43287.678,15676.759,1677.098,371,332,22,146,164,98721,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5998,5996,232,0
4561,152.0,5994,107,30,1230,4764,0,0,4209,413.21,1.287,0.839,0.150,0.070,0.211,-0.925,2.254,0.4031,1.6123,0.595,0.096,0.257,0.151,0.007,60,11,260,0,181,0,335668.12,34789.937,71977.644,232.271,25238.941,11.214,48388.797,17990.837,7317.517,21181.807,16945.446,16357.850,15023.334,3114.340,0.000677,-0.037320,3713,0,174,86,260,174,16400,15,86,230.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142134,3127,3698,104821.686,71946.910,25233.710,1.818,230.454,43820.217,15837.292,1742.624,403,351,11,174,166,108934,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5998,5996,232,0
4591,153.0,5999,88,30,1192,4807,0,0,4169,367.55,1.294,0.841,0.150,0.070,0.207,-0.926,2.253,0.3979,1.6286,0.601,0.110,0.248,0.151,0.007,43,16,213,0,182,0,332770.62,33962.939,71705.302,160.900,24717.790,10.194,48859.918,18191.017,7236.037,19963.779,15971.023,13820.339,13687.538,2939.025,0.000344,-0.039088,3635,0,154,59,213,154,16683,4,59,159.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143773,3124,3631,104010.425,71666.562,24716.429,1.747,159.154,44466.007,16010.966,1790.937,378,335,16,154,165,114091,3,0,0,0.000,0.000,0.000,0.000,0.000,0.868,0.256,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5998,5996,232,0
4621,154.0,5999,79,30,1128,4871,0,0,4136,413.77,1.305,0.845,0.150,0.070,0.198,-0.926,2.258,0.4014,1.6204,0.601,0.103,0.227,0.151,0.009,66,24,235,1,218,0,328480.06,32333.462,70684.837,233.118,23477.331,10.475,49235.331,18339.800,7155.468,22999.887,18399.910,13747.236,11664.104,2800.085,0.000488,-0.036031,3571,0,149,86,235,149,16522,11,86,230.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144923,3076,3559,101557.048,70645.070,23469.774,2.165,230.953,44954.064,16179.444,1783.057,444,380,24,149,207,126425,30,1,1,33.074,16.887,5.454,0.000,0.000,8.673,2.776,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5998,5996,232,0
4651,155.0,6000,75,32,1105,4895,0,0,4201,414.85,1.310,0.846,0.148,0.070,0.196,-0.926,2.259,0.3934,1.6122,0.583,0.083,0.210,0.151,0.009,51,28,193,0,209,0,322749.81,30443.057,68321.798,96.250,22476.228,11.699,49606.954,18433.067,7209.765,20563.636,16450.909,12925.846,9628.947,2674.052,0.000441,-0.032116,3464,0,148,45,193,148,17242,39,45,94.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146378,2970,3423,97770.137,68304.432,22447.209,2.003,94.246,45472.607,16338.097,1733.573,390,366,28,148,190,125481,30,0,2,30.778,0.000,20.790,0.000,0.000,8.667,2.915,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,6000,5958,302,2
4681,156.0,6000,89,32,1063,4937,0,0,4249,377.27,1.316,0.847,0.150,0.070,0.190,-0.926,2.251,0.3958,1.6113,0.594,0.096,0.196,0.151,0.010,58,26,218,0,185,0,315571.69,28966.577,67690.586,165.565,20765.809,9.786,49991.757,18514.503,7293.012,20638.497,16510.798,13004.608,8523.517,2545.755,0.000380,-0.029571,3316,0,153,65,218,153,16792,32,65,163.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147451,2941,3284,95384.050,67675.060,20759.707,1.757,163.807,45956.775,16432.649,1727.850,396,354,25,153,176,107160,30,0,0,0.000,0.000,0.000,0.000,0.000,8.666,3.784,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,6000,5958,302,2
4711,157.0,6000,75,32,1014,4986,0,0,4188,425.47,1.325,0.850,0.150,0.069,0.183,-0.927,2.250,0.3959,1.6133,0.604,0.073,0.179,0.151,0.011,50,26,195,0,243,0,308110.44,27268.058,68331.254,165.738,20037.095,11.667,50342.908,18621.135,7268.799,22450.774,17960.619,11713.742,8437.436,2352.132,0.000471,-0.025523,3258,0,126,69,195,126,17553,12,69,164.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148795,2957,3245,95072.678,68292.495,20029.715,1.320,164.418,46441.754,16517.164,1762.554,430,381,26,126,229,128585,30,1,1,33.710,16.887,5.884,0.000,0.000,8.665,3.604,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,6000,5958,302,2
4741,158.0,6000,91,32,994,5006,0,0,4226,391.52,1.328,0.850,0.152,0.071,0.181,-0.927,2.238,0.3973,1.6098,0.624,0.065,0.139,0.151,0.011,38,22,214,0,259,0,293045.59,26209.770,63450.257,169.372,17747.066,9.793,50589.217,18759.377,7216.327,23567.870,18854.296,14540.003,6697.654,2378.097,0.000547,-0.023398,2998,0,155,59,214,155,17732,10,59,168.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149698,2754,2988,87509.365,63405.376,17745.422,1.248,168.124,46789.151,16606.481,1821.313,447,427,22,155,250,145332,30,1,0,25.000,16.887,0.000,0.000,0.000,8.661,3.485,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,6000,5958,302,2
4771,159.0,5998,78,32,959,5039,0,0,4155,382.36,1.334,0.852,0.152,0.070,0.176,-0.927,2.242,0.3928,1.6098,0.611,0.047,0.113,0.151,0.012,44,34,197,0,257,0,279434.78,24914.900,61674.974,182.031,17389.920,10.450,50845.358,18931.502,7207.741,23283.204,18626.564,11793.863,4844.267,2103.332,0.000289,-0.022178,2856,0,137,60,197,137,18044,1,60,180.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150686,2677,2855,85158.848,61653.519,17389.631,1.126,180.905,47148.051,16827.502,1784.387,445,412,33,137,242,140083,30,0,0,0.000,0.000,0.000,0.000,0.000,8.656,3.799,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,6000,5958,302,2
4801,160.0,6000,66,35,935,5065,0,0,4096,393.88,1.337,0.853,0.153,0.071,0.173,-0.926,2.246,0.3905,1.6044,0.612,0.052,0.086,0.151,0.012,57,52,150,0,280,0,266589.56,23024.471,58832.692,139.206,16225.047,11.392,51063.477,18931.025,7015.583,23271.506,18617.205,8734.218,2715.975,1727.020,0.000359,-0.021616,2782,0,98,52,150,98,17891,6,52,138.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151685,2546,2776,80856.358,58777.684,16224.005,0.727,138.479,47463.081,16884.575,1741.355,447,421,52,98,271,160445,30,2,0,50.000,33.774,0.000,0.000,0.000,8.654,3.539,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801,6000,5963,143,3
4831,161.0,6000,56,35,931,5069,0,0,3971,361.98,1.339,0.851,0.153,0.071,0.172,-0.927,2.250,0.3898,1.5996,0.601,0.026,0.051,0.152,0.013,51,45,175,0,321,0,250903.39,22118.142,57878.357,107.508,15889.615,11.167,51196.996,18928.206,6921.939,25890.833,20712.667,9584.537,2061.559,1918.770,0.000292,-0.022572,2880,0,127,48,175,127,17593,3,48,106.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151979,2507,2876,79506.757,57868.803,15887.149,1.173,106.335,47606.279,16864.389,1762.004,490,486,45,127,314,161130,30,0,1,2.250,0.000,1.520,0.000,0.000,8.655,3.384,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801,6000,5963,143,3
4861,162.0,5996,51,35,927,5069,0,0,3960,358.93,1.340,0.852,0.153,0.071,0.172,-0.928,2.263,0.3881,1.6007,0.588,0.011,0.021,0.151,0.013,58,66,149,0,348,0,233426.56,20755.238,54642.734,106.849,15123.829,10.871,51214.646,19023.357,6769.828,26732.904,21386.323,7916.773,1075.118,1635.338,0.000288,-0.022235,2841,0,103,46,149,103,17764,10,46,105.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152115,2369,2831,75091.263,54627.340,15122.491,0.886,105.963,47630.220,16978.731,1745.821,508,508,66,103,339,176537,30,0,0,0.000,0.000,0.000,0.000,0.000,8.661,4.372,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801,6000,5963,143,3
4891,163.0,5901,63,35,919,4982,0,0,3991,398.42,1.339,0.851,0.155,0.072,0.173,-0.928,2.268,0.3966,1.6039,0.601,0.007,0.008,0.151,0.012,60,62,134,1,372,0,215558.30,20185.796,51153.460,75.084,13773.112,11.504,51008.378,18860.984,6736.178,22567.008,18053.607,6536.420,234.699,1392.561,0.000329,-0.020979,2807,0,88,46,134,88,17515,1,46,74.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151416,2219,2804,69934.099,51107.216,13763.349,0.636,74.448,47443.523,16851.915,1708.866,427,514,62,88,364,192687,43,2,2,64.342,34.142,9.688,0.000,0.000,12.526,6.051,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801,6000,5963,143,3
4921,164.0,5572,49,35,907,4665,0,0,3834,467.72,1.333,0.848,0.157,0.072,0.179,-0.929,2.275,0.3907,1.6065,0.615,0.003,0.008,0.152,0.011,54,68,186,0,413,0,196879.27,19664.576,48519.637,89.222,12771.127,10.332,49081.971,18077.258,6602.087,15893.066,12714.453,8351.642,123.526,1537.371,0.000281,-0.020512,2690,0,142,44,186,142,16477,2,44,88.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145341,2099,2688,65950.559,48507.240,12770.838,1.201,88.021,45539.181,16139.656,1636.245,290,606,68,141,397,233529,45,0,0,0.000,0.000,0.000,0.000,0.000,13.264,5.588,0.000,0,1,0,1,0,318,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801,6000,5963,143,3
4951,165.0,5212,61,40,903,4309,0,0,3630,394.60,1.325,0.846,0.157,0.072,0.187,-0.929,2.273,0.3956,1.5985,0.609,0.002,0.008,0.151,0.011,52,72,147,0,434,0,180512.77,18911.974,44154.399,43.897,11485.792,10.233,45832.586,16713.972,6245.882,13852.928,11082.343,6329.159,188.378,1396.201,0.000372,-0.016800,2496,0,118,29,147,118,15174,39,29,42.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134983,1908,2456,59802.562,44112.773,11476.936,0.982,42.915,42323.011,15000.685,1416.507,257,613,72,118,423,216542,30,2,1,52.178,34.509,1.503,0.000,0.000,8.951,3.041,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4951,5212,5187,93,5
4981,166.0,4854,70,40,898,3956,0,0,3333,399.69,1.316,0.843,0.158,0.072,0.196,-0.929,2.277,0.3970,1.5884,0.607,0.004,0.010,0.152,0.011,64,69,149,0,420,0,167205.97,17952.174,42588.860,70.166,10775.679,11.160,42629.705,15398.209,5782.056,13116.860,10493.488,6014.103,212.803,1257.755,0.000306,-0.015715,2272,0,110,39,149,110,13541,64,39,69.480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124382,1835,2206,57388.102,42566.189,10767.632,0.686,69.480,39118.132,13889.023,1211.586,240,593,69,110,414,205325,30,1,2,29.828,17.255,3.332,0.000,0.000,9.082,3.469,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4951,5212,5187,93,5
