tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
3481,116.0,2138,61,23,945,1193,0,0,749,419.29,0.983,1.030,0.142,0.038,0.391,-0.903,1.747,0.3946,3.0176,0.701,0.005,0.012,0.171,-0.129,77,86,22,0,94,0,62372.36,8480.543,13847.868,15.652,3870.301,19.119,15969.018,6635.752,1259.653,4081.306,3265.045,789.731,36.369,479.586,0.000173,-0.024990,776,0,14,8,22,14,8319,46,8,15.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37806,611,730,19435.552,13797.658,3811.213,0.318,15.334,13051.616,6267.136,169.005,70,185,85,14,86,69694,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,2244,2160,253,6
3511,117.0,2070,67,23,946,1124,0,0,666,474.75,0.968,1.014,0.143,0.038,0.403,-0.903,1.748,0.3966,2.9871,0.717,0.003,0.007,0.170,-0.131,97,77,13,1,75,0,59099.16,8259.379,12544.072,14.956,3610.497,18.766,14891.595,6071.804,1115.874,4286.852,3429.481,719.834,24.478,410.659,0.000172,-0.026417,721,0,5,8,13,5,8128,59,8,14.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34621,555,662,17760.583,12512.165,3557.808,0.123,14.833,11947.415,5728.135,142.188,77,146,76,5,65,58706,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,2244,2160,253,6
3541,118.0,1984,65,23,942,1042,0,0,598,437.86,0.950,0.995,0.145,0.039,0.415,-0.904,1.749,0.3947,2.9947,0.716,0.002,0.012,0.169,-0.131,85,69,22,0,76,0,56451.46,8219.127,11969.292,26.102,3699.580,17.513,14202.673,5749.517,995.178,3561.758,2849.406,697.426,62.094,442.979,0.000130,-0.026600,729,0,6,16,22,6,7851,77,16,25.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32519,530,652,17129.327,11945.200,3553.146,0.131,25.971,11249.032,5404.082,144.815,63,145,69,6,70,55927,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,2244,2160,253,6
3571,119.0,1884,73,23,944,940,0,0,516,461.35,0.925,0.965,0.148,0.040,0.434,-0.906,1.749,0.3949,2.9869,0.722,0.005,0.015,0.167,-0.134,72,88,18,0,69,0,55336.74,8108.006,11759.283,17.780,3332.765,16.638,13269.741,5244.170,855.767,3178.124,2542.500,526.182,78.313,389.988,0.000166,-0.026211,693,0,9,9,18,9,7399,100,9,17.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29749,517,593,16460.723,11712.982,3231.480,0.164,17.616,10318.883,4914.494,130.279,52,154,85,9,60,60162,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,2244,2160,253,6
3601,120.0,1832,70,26,949,883,0,0,463,488.74,0.908,0.945,0.150,0.041,0.445,-0.906,1.752,0.3972,2.9467,0.700,0.006,0.018,0.167,-0.135,97,76,17,1,48,0,54858.29,8024.129,11433.371,24.313,3005.119,18.025,12548.763,4941.102,764.284,3801.633,3041.307,530.969,100.376,314.441,0.000101,-0.025449,542,0,4,13,17,4,7218,20,13,24.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27491,502,522,15779.607,11390.947,2981.169,0.068,24.246,9577.770,4627.511,113.060,63,120,74,4,42,46909,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1832,1715,111,3
3631,121.0,1812,87,26,941,871,0,0,433,526.70,0.908,0.943,0.151,0.041,0.447,-0.906,1.757,0.3955,2.9595,0.721,0.007,0.016,0.167,-0.135,96,58,31,0,31,0,55134.49,8016.280,11862.728,38.255,2921.234,20.147,12213.209,4627.833,685.741,4333.592,3466.873,796.760,117.725,333.078,0.000115,-0.025761,504,0,7,24,31,7,6813,19,24,38.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26403,524,485,16238.350,11845.717,2887.952,0.085,38.169,9245.354,4331.168,97.599,75,87,57,7,23,34144,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1832,1715,111,3
3661,122.0,1814,93,26,952,862,0,0,396,552.74,0.902,0.938,0.154,0.042,0.451,-0.907,1.757,0.3961,2.9493,0.703,0.004,0.021,0.167,-0.136,100,52,21,0,37,0,55771.74,8050.683,11911.884,34.407,3166.042,22.970,12073.678,4515.855,635.545,4675.908,3740.727,717.880,116.577,365.007,0.000131,-0.024322,539,0,5,16,21,5,6915,37,13,30.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25852,525,502,16548.130,11882.978,3121.434,0.061,30.742,9078.923,4223.622,93.129,76,85,50,5,30,34772,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1832,1715,111,3
3691,123.0,1810,97,26,964,846,0,0,376,551.89,0.894,0.928,0.154,0.044,0.457,-0.907,1.759,0.4010,2.9510,0.692,0.004,0.022,0.167,-0.138,94,60,19,0,26,0,57915.51,8259.517,12850.749,21.975,3251.417,19.476,12037.831,4459.320,590.957,4280.445,3424.356,569.740,107.304,367.235,0.000122,-0.023756,527,0,8,11,19,8,6756,17,10,20.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25648,563,510,17633.120,12831.393,3234.633,0.108,20.093,9017.840,4158.379,98.811,71,87,59,8,20,37637,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1832,1715,111,3
3721,124.0,1861,105,26,986,875,0,0,370,477.76,0.895,0.934,0.155,0.042,0.455,-0.907,1.760,0.4011,2.9141,0.684,0.009,0.021,0.167,-0.139,100,52,19,0,19,0,59979.55,8475.868,13259.647,30.617,3150.970,23.224,12166.928,4513.979,566.510,6081.779,4865.423,547.184,331.454,359.681,0.000173,-0.023294,562,0,6,13,19,6,6987,44,12,28.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25830,583,518,17935.551,13192.281,3083.266,0.254,28.769,9097.672,4203.447,105.660,104,75,50,6,19,24401,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1832,1715,111,3
3751,125.0,1905,105,26,1011,894,0,0,347,421.31,0.895,0.933,0.156,0.043,0.456,-0.908,1.760,0.4015,2.9546,0.670,0.006,0.034,0.167,-0.139,115,47,28,0,16,0,62444.80,8827.117,13861.520,55.397,3141.217,18.916,12491.308,4630.337,533.529,5498.190,4398.552,837.055,328.852,358.064,0.000189,-0.024119,560,0,4,24,28,4,7586,41,24,55.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26520,611,519,18634.022,13818.295,3095.127,0.047,55.349,9349.033,4310.577,110.802,84,65,47,4,14,22520,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1905,1905,12,0
3781,126.0,1990,128,26,1041,949,0,0,342,447.42,0.902,0.941,0.155,0.042,0.452,-0.908,1.761,0.4034,2.9709,0.691,0.010,0.030,0.169,-0.139,107,34,15,0,18,0,66034.91,9483.940,15317.330,24.808,3683.635,22.083,13028.670,4948.224,494.898,6481.695,5185.356,624.811,439.634,403.387,0.000167,-0.024706,578,0,4,11,15,4,7970,32,9,20.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27752,673,546,20801.217,15291.988,3634.007,0.128,20.868,9786.348,4610.051,121.060,109,54,33,4,17,19986,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1905,1905,12,0
3811,127.0,2098,113,26,1075,1023,0,0,341,478.04,0.912,0.956,0.154,0.045,0.445,-0.909,1.766,0.4116,2.9397,0.663,0.003,0.029,0.170,-0.138,118,46,31,0,16,0,70049.73,9970.426,17043.739,57.071,4406.195,25.625,13821.768,5388.298,501.399,8343.939,6675.152,897.080,302.066,477.013,0.000244,-0.025941,757,0,3,28,31,3,8194,115,27,56.100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29707,747,642,23212.750,17007.441,4178.843,0.050,56.100,10460.599,5026.135,135.524,136,62,46,3,13,18288,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1905,1905,12,0
3841,128.0,2192,120,26,1091,1101,0,0,322,479.09,0.925,0.974,0.154,0.046,0.434,-0.909,1.767,0.4135,2.9505,0.672,0.007,0.030,0.171,-0.137,96,49,41,1,22,0,74774.51,10414.739,18810.586,61.886,4307.904,20.465,14514.575,5663.903,475.420,8966.105,7172.884,1322.175,321.502,471.638,0.000161,-0.025659,713,0,12,29,41,12,8734,54,28,61.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31543,828,659,25223.434,18738.946,4223.971,0.122,61.214,11111.239,5282.171,150.012,157,79,48,12,19,23783,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1905,1905,12,0
3871,129.0,2304,115,26,1099,1205,0,0,328,509.15,0.946,0.999,0.151,0.044,0.419,-0.909,1.769,0.4146,2.9810,0.660,0.012,0.028,0.172,-0.135,117,39,61,0,16,0,79862.88,11182.469,20861.494,88.118,5180.945,19.085,15577.691,6204.179,461.081,9895.591,7916.473,1763.979,419.011,638.649,0.000164,-0.024943,896,0,18,43,61,18,9353,121,42,86.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34521,918,775,28228.373,20783.883,4960.219,0.178,86.750,12135.450,5808.521,160.592,174,70,38,18,14,23211,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1905,1905,12,0
3901,130.0,2446,131,27,1120,1326,0,0,335,420.87,0.964,1.020,0.148,0.044,0.406,-0.910,1.769,0.4182,2.9774,0.657,0.012,0.030,0.174,-0.133,120,50,49,0,14,0,86091.07,11722.193,23235.303,91.160,5275.987,19.913,16772.628,6703.753,459.615,11112.491,8889.993,1561.775,495.124,605.073,0.000219,-0.021955,885,0,14,35,49,14,9826,89,35,91.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37883,1021,796,31025.074,23165.569,5126.231,0.136,91.024,13290.050,6286.196,177.971,198,77,50,14,13,20175,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,2446,2254,21,1
3931,131.0,2629,90,27,1159,1470,0,0,335,386.17,0.981,1.040,0.144,0.045,0.395,-0.911,1.775,0.4162,2.9884,0.648,0.012,0.026,0.175,-0.133,108,42,57,0,23,0,92576.91,12400.673,25853.756,75.941,6056.437,20.949,18209.923,7370.917,466.854,13170.040,10536.032,1983.076,439.199,740.562,0.000184,-0.022291,1018,0,25,32,57,25,10674,107,32,75.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41776,1141,911,34700.739,25797.959,5895.662,0.310,75.631,14641.251,6912.025,215.854,228,84,42,25,17,24904,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,2446,2254,21,1
3961,132.0,2835,83,27,1221,1614,0,0,361,355.80,0.990,1.053,0.144,0.046,0.388,-0.913,1.777,0.4257,3.0330,0.632,0.012,0.026,0.176,-0.132,110,49,32,0,20,0,99173.71,13642.409,26593.084,24.069,6750.603,17.513,19851.863,8180.526,477.712,13251.563,10601.250,1115.544,634.579,752.218,0.000172,-0.021438,1153,0,21,11,32,21,11527,130,9,19.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46158,1165,1023,36075.736,26508.924,6563.350,0.369,19.007,16142.969,7693.029,236.358,233,89,49,21,19,20604,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,2446,2254,21,1
3991,133.0,3015,117,27,1281,1734,0,0,382,308.34,0.997,1.061,0.143,0.047,0.384,-0.913,1.782,0.4266,2.9745,0.633,0.015,0.024,0.177,-0.132,103,59,29,0,27,0,106332.80,14899.464,28084.807,25.858,8158.546,19.837,21405.695,8898.247,514.687,12834.463,10267.571,1033.108,539.868,892.548,0.000222,-0.020899,1374,0,19,10,29,19,12321,120,9,24.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50134,1235,1254,39444.381,28001.387,8020.469,0.359,24.031,17518.271,8357.096,272.884,221,101,59,19,23,24008,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,2446,2254,21,1
4021,134.0,3251,82,27,1332,1919,0,0,452,309.77,1.012,1.078,0.141,0.045,0.374,-0.914,1.781,0.4260,2.9938,0.630,0.015,0.022,0.178,-0.131,120,66,47,0,27,0,114787.46,16099.840,31978.967,56.606,8466.569,20.713,23038.226,9650.480,580.962,16488.190,13190.552,1602.014,631.338,880.090,0.000197,-0.019229,1470,0,21,26,47,21,13213,140,24,51.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54426,1403,1330,43971.505,31890.918,8340.604,0.354,51.571,19001.184,9042.779,327.152,295,110,66,21,23,34016,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,2446,2254,21,1
4051,135.0,3456,93,28,1396,2060,0,0,514,282.51,1.018,1.085,0.140,0.045,0.371,-0.915,1.782,0.4275,2.9813,0.610,0.008,0.018,0.178,-0.132,117,88,60,0,30,0,122009.10,17278.246,32986.435,53.791,9729.004,20.602,24921.061,10635.321,672.904,16608.213,13286.570,2115.282,392.337,1038.288,0.000190,-0.019063,1708,0,32,28,60,32,13725,157,28,53.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59399,1442,1551,46208.573,32875.298,9546.025,0.268,53.524,20694.252,9979.408,361.328,286,145,88,32,25,31261,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3456,3361,17,1
4081,136.0,3664,97,28,1432,2232,0,0,621,312.64,1.033,1.099,0.138,0.045,0.363,-0.915,1.782,0.4279,3.0115,0.615,0.008,0.020,0.180,-0.131,94,67,76,0,27,0,130972.49,18589.125,36503.077,84.635,11115.184,18.696,26646.326,11387.793,785.761,16707.607,13366.086,2341.081,528.120,1182.843,0.000241,-0.016692,1881,0,34,42,76,34,14698,132,41,82.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63924,1596,1749,51578.161,36366.630,10901.522,0.252,82.477,22304.237,10669.222,416.339,297,125,67,34,24,24247,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3456,3361,17,1
