tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
3481,116.0,1406,174,27,355,1051,0,0,243,306.89,1.127,1.280,0.154,0.049,0.216,-0.921,1.866,0.3274,3.0470,0.709,0.003,0.026,0.086,0.107,66,115,30,0,41,0,46157.30,3448.005,13944.614,36.704,1475.614,9.230,12002.143,5489.042,448.074,4192.585,3354.068,1001.177,298.215,194.768,0.000148,-0.017955,272,0,16,14,30,16,8418,54,14,36.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32905,605,217,16678.939,13944.523,1445.138,0.127,36.577,10893.044,5247.624,167.014,78,169,115,16,38,49631,30,0,1,12.160,0.000,8.424,0.000,0.000,9.699,5.185,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,1496,1467,56,2
3511,117.0,1316,182,27,355,961,0,0,202,329.02,1.111,1.264,0.160,0.046,0.228,-0.921,1.869,0.3296,3.0483,0.707,0.006,0.030,0.086,0.102,61,108,31,0,44,0,43283.40,3332.809,12441.855,26.656,1472.825,9.380,11168.751,5042.375,352.181,4067.357,3253.885,980.439,130.264,187.741,0.000115,-0.018739,293,0,17,14,31,17,7622,60,14,26.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30198,542,233,15055.271,12432.971,1449.808,0.021,26.636,10044.669,4845.373,122.069,77,167,107,17,43,52740,30,0,0,0.000,0.000,0.000,0.000,0.000,9.626,5.956,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,1496,1467,56,2
3541,118.0,1255,204,27,364,891,0,0,178,331.08,1.089,1.240,0.159,0.044,0.242,-0.920,1.865,0.3244,3.0375,0.692,0.005,0.033,0.087,0.100,66,106,24,0,20,0,41528.21,3276.639,12064.917,31.097,1312.845,11.236,10412.992,4615.086,306.835,3782.379,3025.903,788.023,96.537,151.891,0.000088,-0.018286,221,0,14,10,24,14,7352,14,10,31.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27767,527,207,14510.412,12057.985,1303.233,0.048,31.050,9268.756,4416.514,120.984,69,139,106,14,19,42579,30,0,0,0.000,0.000,0.000,0.000,0.000,9.655,6.770,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,1496,1467,56,2
3571,119.0,1190,213,27,365,825,0,0,145,334.64,1.074,1.221,0.160,0.043,0.253,-0.921,1.858,0.3231,3.0665,0.696,0.003,0.032,0.086,0.096,62,94,20,0,27,0,39541.14,3228.997,10713.113,13.032,1216.669,12.534,9726.466,4247.394,259.632,3413.274,2730.619,719.233,144.164,162.677,0.000090,-0.017794,191,0,14,6,20,14,6987,5,6,13.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25707,466,186,12929.149,10700.064,1216.632,0.021,13.011,8575.278,4080.187,93.196,66,132,94,14,24,44765,30,0,0,0.000,0.000,0.000,0.000,0.000,9.658,5.157,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,1496,1467,56,2
3601,120.0,1152,206,24,384,768,0,0,132,381.83,1.051,1.194,0.164,0.041,0.273,-0.921,1.847,0.3214,3.1074,0.679,0.003,0.029,0.085,0.090,68,78,30,0,7,0,37534.33,3218.462,10065.672,9.514,1220.609,10.097,9163.209,3974.196,221.904,3217.766,2574.213,1017.115,80.773,199.707,0.000100,-0.017488,193,0,26,4,30,26,7075,13,4,9.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23880,438,180,12221.548,10052.445,1200.262,0.067,9.447,7982.203,3802.224,97.136,53,110,77,26,7,39557,30,0,0,0.000,0.000,0.000,0.000,0.000,9.685,5.134,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1152,1129,11,0
3631,121.0,1119,244,24,392,727,0,0,113,376.88,1.039,1.178,0.164,0.041,0.285,-0.919,1.846,0.3235,3.1267,0.668,0.003,0.034,0.085,0.086,82,76,29,0,13,0,37064.64,3305.640,10993.303,21.706,1277.022,7.956,8747.243,3762.558,185.065,3696.876,2957.500,955.252,149.668,251.173,0.000126,-0.017830,293,0,19,10,29,19,6663,115,10,21.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22400,480,178,13211.984,10955.868,1176.869,0.131,21.575,7516.912,3599.427,83.287,67,108,76,19,13,34916,30,1,0,25.000,17.319,0.000,0.000,0.000,9.737,6.027,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1152,1129,11,0
3661,122.0,1114,285,24,396,718,0,0,105,322.11,1.030,1.170,0.163,0.040,0.288,-0.920,1.854,0.3183,3.1414,0.653,0.003,0.033,0.085,0.085,95,73,14,0,10,0,37725.67,3250.969,11141.080,11.877,1117.301,11.230,8475.819,3634.078,164.392,4075.442,3260.354,435.044,82.993,135.479,0.000130,-0.018880,182,0,8,6,14,8,6659,16,6,11.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21564,485,166,13261.807,11128.177,1113.409,0.066,11.811,7232.253,3487.631,69.361,81,89,72,8,9,25589,14,0,0,0.000,0.000,0.000,0.000,0.000,4.544,2.987,0.000,0,1,1,0,0,255,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1152,1129,11,0
3691,123.0,1128,262,24,408,720,0,0,84,356.85,1.024,1.164,0.162,0.042,0.294,-0.920,1.855,0.3240,3.1438,0.649,0.000,0.026,0.086,0.084,75,66,27,0,7,0,38345.83,3358.380,11778.075,17.045,1191.398,10.318,8510.448,3727.912,144.146,4950.640,3960.512,895.746,87.131,177.825,0.000050,-0.018918,188,0,20,7,27,20,6902,9,7,16.960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21640,518,179,14076.572,11745.468,1183.818,0.086,16.960,7230.367,3551.457,94.151,93,91,65,20,6,35644,30,1,0,25.000,17.245,0.000,0.000,0.000,9.037,5.216,0.973,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1152,1129,11,0
3721,124.0,1156,285,24,428,728,0,0,78,364.28,1.016,1.161,0.163,0.041,0.301,-0.919,1.862,0.3197,3.1394,0.651,0.002,0.026,0.086,0.083,81,63,22,0,5,0,39660.96,3555.578,12202.417,12.337,1333.837,9.302,8567.085,3727.101,121.888,5093.509,4074.808,647.079,216.434,156.912,0.000133,-0.017953,203,0,17,5,22,17,6984,2,5,12.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21646,534,201,14691.542,12182.835,1332.982,0.056,12.281,7244.317,3562.047,81.034,92,84,62,17,5,26359,30,0,0,0.000,0.000,0.000,0.000,0.000,9.049,4.860,0.973,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,1152,1129,11,0
3751,125.0,1208,256,26,440,768,0,0,67,332.04,1.022,1.169,0.162,0.042,0.297,-0.919,1.864,0.3188,3.1525,0.636,0.002,0.026,0.087,0.083,98,45,20,0,3,0,42383.98,3721.387,13955.319,15.480,1309.738,10.487,8866.728,3786.385,105.971,5325.485,4260.388,665.987,310.065,168.938,0.000141,-0.017869,176,0,13,7,20,13,7309,3,7,15.440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22348,611,173,16531.914,13917.097,1309.738,0.040,15.440,7486.603,3627.289,74.686,101,61,45,13,3,18045,30,1,0,25.000,17.245,0.000,0.000,0.000,9.146,4.619,0.292,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1208,1180,184,2
3781,126.0,1262,283,26,453,809,0,0,58,294.02,1.029,1.181,0.161,0.043,0.293,-0.920,1.866,0.3215,3.1639,0.634,0.002,0.028,0.087,0.084,96,60,18,0,6,0,44268.34,3935.970,14038.311,11.116,1601.029,11.155,9396.299,3999.143,86.683,6134.301,4907.441,688.904,514.798,188.352,0.000130,-0.019566,228,0,13,5,18,13,7508,8,5,11.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23623,608,220,16860.768,13992.902,1588.445,0.043,11.073,7973.073,3828.920,83.324,118,77,60,13,4,20269,30,2,0,50.000,34.491,0.000,0.000,0.000,9.342,4.652,0.454,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1208,1180,184,2
3811,127.0,1339,295,26,469,870,0,0,56,280.60,1.036,1.194,0.159,0.046,0.288,-0.922,1.870,0.3182,3.1169,0.634,0.004,0.025,0.087,0.086,100,53,21,0,2,0,46568.35,4192.636,15352.739,6.441,1416.256,11.297,10006.748,4333.786,83.195,6769.335,5415.468,852.533,418.376,203.302,0.000168,-0.019264,190,0,18,3,21,18,7393,3,3,6.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25218,667,187,18117.028,15322.316,1411.759,0.035,6.406,8538.874,4142.557,101.252,133,72,53,18,1,18103,30,1,0,25.000,17.245,0.000,0.000,0.000,9.388,4.629,0.714,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1208,1180,184,2
3841,128.0,1404,320,26,487,917,0,0,56,309.43,1.037,1.199,0.159,0.046,0.285,-0.923,1.870,0.3209,3.1305,0.636,0.002,0.028,0.088,0.087,104,69,37,0,3,0,50115.13,4474.145,17012.905,36.978,1618.779,10.826,10406.050,4449.136,80.467,7577.110,6061.688,1141.176,169.309,215.682,0.000110,-0.019241,233,0,25,12,37,25,7514,12,12,36.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26359,740,221,20151.500,16996.687,1611.167,0.054,36.924,8883.753,4248.789,106.331,143,96,69,25,2,29500,30,0,0,0.000,0.000,0.000,0.000,0.000,9.393,4.940,0.843,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1208,1180,184,2
3871,129.0,1508,309,26,500,1008,0,0,56,303.42,1.049,1.224,0.155,0.047,0.275,-0.923,1.859,0.3254,3.1690,0.636,0.004,0.031,0.089,0.091,119,52,48,0,1,0,54397.04,4920.785,19512.769,34.909,1992.040,13.863,11245.152,4937.382,76.386,9148.289,7318.631,1524.721,268.334,304.921,0.000110,-0.018936,342,0,35,13,48,35,8019,67,13,34.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28831,847,275,23137.079,19460.820,1950.056,0.181,34.728,9667.080,4714.400,126.864,178,87,51,35,1,21073,30,3,0,75.000,51.736,0.000,0.000,0.000,9.283,5.297,0.389,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,1208,1180,184,2
3901,130.0,1633,311,29,528,1105,0,0,47,301.61,1.056,1.244,0.153,0.049,0.269,-0.925,1.857,0.3269,3.1468,0.643,0.008,0.025,0.090,0.092,125,61,38,0,9,0,58906.83,5336.937,20953.721,28.864,1805.368,13.604,12270.399,5394.731,73.194,10196.897,8157.518,1375.779,349.068,307.184,0.000143,-0.020085,313,0,26,12,38,26,8840,74,12,28.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31715,911,239,24546.147,20903.493,1772.801,0.223,28.577,10631.189,5165.674,127.471,192,96,61,26,9,24521,30,2,0,50.000,34.491,0.000,0.000,0.000,9.214,5.190,0.876,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,1633,1591,54,3
3931,131.0,1765,293,29,555,1210,0,0,40,293.18,1.064,1.265,0.150,0.048,0.263,-0.927,1.854,0.3306,3.1635,0.625,0.005,0.026,0.091,0.096,117,69,41,0,2,0,64159.91,5631.486,23112.765,47.615,2570.226,15.250,13289.814,5903.759,64.569,10591.312,8473.050,1213.071,593.053,356.253,0.000149,-0.020674,480,0,23,18,41,23,8783,150,18,47.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34578,1003,328,27504.809,23096.863,2440.677,0.066,47.549,11582.301,5647.042,151.588,198,93,69,23,1,22410,30,0,2,23.081,0.000,15.922,0.000,0.000,9.234,4.753,0.649,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,1633,1591,54,3
3961,132.0,1908,288,29,581,1327,0,0,40,255.01,1.073,1.286,0.148,0.051,0.257,-0.928,1.853,0.3308,3.1009,0.626,0.005,0.029,0.092,0.097,112,80,55,0,4,0,69762.17,6146.686,25768.251,45.625,2862.448,15.025,14486.161,6427.319,55.789,12409.313,9927.450,1849.993,667.595,389.582,0.000134,-0.021271,490,0,38,17,55,38,9084,100,17,45.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37883,1116,390,30714.743,25719.837,2832.758,0.264,45.361,12683.664,6139.198,176.317,238,121,79,38,4,27539,30,0,0,0.000,0.000,0.000,0.000,0.000,9.295,4.722,0.324,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,1633,1591,54,3
3991,133.0,2053,271,29,598,1455,0,0,49,244.96,1.083,1.311,0.147,0.050,0.248,-0.930,1.849,0.3315,3.0960,0.596,0.003,0.027,0.094,0.100,122,85,71,0,5,0,75526.50,6649.395,28321.071,61.248,3372.432,13.443,15709.280,7012.232,62.332,13480.120,10784.096,2516.299,802.044,469.177,0.000130,-0.020152,561,0,45,26,71,45,9985,117,26,60.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41359,1230,444,33949.272,28297.533,3330.170,0.634,60.614,13831.750,6675.315,218.195,262,134,85,45,4,26517,30,1,0,25.000,17.245,0.000,0.000,0.000,9.231,4.665,0.324,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,1633,1591,54,3
4021,134.0,2241,224,29,632,1609,0,0,53,218.29,1.090,1.336,0.141,0.048,0.242,-0.931,1.848,0.3396,3.1162,0.603,0.006,0.023,0.096,0.101,113,93,44,0,3,0,82335.73,7136.686,30530.170,11.882,3802.671,14.633,17223.852,7692.640,70.605,14558.868,11647.094,1535.092,965.263,470.275,0.000155,-0.020396,614,0,37,7,44,37,10820,87,7,11.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45746,1324,527,36796.218,30520.729,3751.510,0.210,11.672,15275.953,7389.264,180.309,287,133,93,37,3,27252,30,0,0,0.000,0.000,0.000,0.000,0.000,9.161,4.578,0.422,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,1633,1591,54,3
4051,135.0,2455,215,31,665,1790,0,0,60,247.51,1.099,1.362,0.137,0.046,0.236,-0.930,1.848,0.3388,3.1062,0.602,0.008,0.022,0.097,0.104,108,96,35,0,7,0,90742.93,7983.255,33363.780,27.721,4222.659,13.502,18993.260,8572.622,75.377,15575.880,12460.704,1290.530,437.177,483.423,0.000163,-0.020019,721,0,23,12,35,23,11422,145,12,27.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50891,1446,576,40312.779,33308.461,4093.259,0.130,27.592,16952.129,8239.251,202.332,306,125,96,23,6,25344,34,1,0,25.000,17.245,0.000,0.000,0.000,10.340,5.711,0.324,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,2455,2432,83,3
4081,136.0,2698,189,31,701,1997,0,0,61,233.17,1.109,1.388,0.137,0.044,0.229,-0.930,1.850,0.3436,3.0948,0.619,0.003,0.021,0.098,0.108,104,97,58,0,3,0,98258.55,8881.646,35933.134,24.957,4931.194,13.110,21120.479,9519.984,80.005,17885.327,14308.262,1715.624,740.808,570.153,0.000186,-0.018375,787,0,48,10,58,48,12127,86,9,22.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56786,1560,700,43913.578,35882.200,4877.392,0.233,22.617,18950.050,9132.028,240.641,354,148,97,48,3,27634,60,2,1,61.295,34.373,7.791,0.000,0.000,18.040,11.415,0.422,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4051,2455,2432,83,3
