tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
14281,476.0,3722,20,56,2835,887,0,0,2143,758.59,0.696,0.686,0.574,0.058,0.764,-0.967,3.366,0.1984,2.2032,0.337,0.001,0.000,0.128,-0.109,260,63,9,8,185,0,83944.80,28936.878,13678.199,10.564,10454.394,98.905,26413.808,12901.802,3646.684,5842.143,4673.715,1006.126,0.000,550.528,0.000237,-0.000989,2569,0,0,9,8,0,41128,150,4,7.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27651,566,2419,24825.884,13657.603,10380.377,0.000,7.987,13413.454,11574.444,16.260,85,154,52,0,102,50162,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14251,3854,3809,65,2,76544,30861,6293,9519,4248,1061,60,30,0,0,0,0,1249,194,180,7051,3299,615,19175,8977,1842,176,95,24,930.603,59.028,5194.352,445.110,20,113,0,197,58,312,578,208,54,1155,247,435,407,300,291,373,86,85,143,161,39,0,0,0,0,0,0,0,0,0,0,0,0,615,394,211,155,58,0,0,0,193,77,79,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5546,0.4715,26,2,0,0.4884,0.4213,36,0,0
14311,477.0,3630,27,56,2806,824,0,0,2038,688.59,0.680,0.668,0.577,0.059,0.773,-0.967,3.368,0.1976,2.1996,0.338,0.002,0.000,0.129,-0.108,265,50,3,3,155,0,81753.47,28170.266,12274.383,5.056,10351.095,100.470,25163.810,11664.494,3469.244,5054.316,4043.453,785.820,0.000,546.798,0.000193,-0.002858,2643,0,0,3,2,0,40769,184,1,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25627,510,2459,23334.951,12260.849,10297.774,0.000,3.645,12427.661,10372.134,10.611,69,131,39,0,92,42305,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14251,3854,3809,65,2,75226,30333,6259,9362,4087,1157,38,30,0,0,0,0,1036,108,92,6562,3072,516,17819,8187,1778,210,148,15,924.671,55.902,4635.070,374.464,27,86,0,206,57,263,519,210,51,1143,260,432,394,294,283,376,85,72,127,129,35,0,0,0,0,0,0,0,0,0,0,0,0,596,386,209,162,50,0,0,0,153,70,73,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5230,0.4489,26,0,0,0.4841,0.4081,36,0,0
14341,478.0,3530,26,56,2767,763,0,0,1898,751.76,0.665,0.652,0.581,0.059,0.782,-0.967,3.372,0.1985,2.2617,0.343,0.002,0.000,0.129,-0.108,254,58,6,2,166,0,80557.92,27295.781,12039.473,5.194,9145.867,107.712,24111.084,10892.125,3265.704,5402.671,4322.137,725.849,0.000,460.697,0.000179,-0.003794,2220,0,0,6,2,0,40852,112,1,2.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23769,499,2108,21824.696,11988.458,9110.311,0.000,2.586,11527.341,9616.254,7.357,69,130,47,0,83,50087,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14251,3854,3809,65,2,74361,30093,6858,9204,4064,1064,30,30,0,0,0,0,917,89,38,6389,3221,575,16253,7530,1655,210,128,10,913.220,61.010,4411.252,347.332,18,105,0,203,58,250,512,207,54,1142,265,409,389,281,281,327,79,74,124,129,30,0,0,0,0,0,0,0,0,0,0,0,0,582,368,203,160,47,0,0,0,140,71,67,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5125,0.4338,27,1,0,0.4713,0.4392,35,0,0
14371,479.0,3493,22,56,2769,724,0,0,1860,758.82,0.653,0.639,0.584,0.058,0.789,-0.968,3.378,0.1976,2.1500,0.332,0.002,0.000,0.129,-0.107,261,47,3,4,123,0,79876.80,26682.025,11607.299,0.762,7756.998,115.218,23283.161,10152.375,3101.978,5448.625,4358.900,906.136,3.294,434.548,0.000168,-0.002557,1970,0,0,3,2,0,40483,177,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22264,482,1793,19931.457,11586.896,7708.331,0.000,0.000,10771.895,8872.117,12.383,63,102,35,0,67,36753,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14251,3854,3809,65,2,74167,30709,6692,8989,3990,1044,30,30,0,0,0,0,796,58,101,6119,2882,577,15139,6754,1656,210,98,15,922.637,61.057,3900.163,357.560,13,96,0,187,47,253,491,193,47,1174,242,398,382,282,291,322,82,59,125,105,31,0,0,0,0,0,0,0,0,0,0,0,0,593,362,188,163,47,0,0,0,123,66,67,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5253,0.4261,27,1,0,0.4772,0.4456,34,1,0
14401,480.0,3452,26,53,2763,689,0,0,1808,766.88,0.643,0.628,0.587,0.059,0.796,-0.968,3.387,0.1977,2.2029,0.330,0.002,0.000,0.129,-0.106,266,58,5,4,117,0,79574.18,26356.559,10819.833,1.300,8219.459,104.025,22749.461,9753.292,3013.663,5767.833,4614.266,321.261,0.000,489.068,0.000164,-0.001267,1948,0,0,5,1,0,40572,176,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21224,446,1772,19540.130,10793.152,8152.420,0.000,0.000,10278.080,8469.395,16.886,71,106,38,0,68,32019,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14401,3452,3421,22,0,74117,30954,6151,8931,4051,905,30,30,0,0,0,0,749,166,81,6148,2649,567,14117,6690,1571,210,116,28,922.752,55.076,3845.840,348.647,18,82,1,176,46,240,458,177,44,1158,234,410,387,288,286,327,73,54,116,88,31,0,0,0,0,0,0,0,0,0,0,0,0,596,381,186,161,47,0,0,0,125,55,57,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5388,0.4567,25,2,0,0.4804,0.4315,36,1,0
14431,481.0,3404,34,53,2738,666,0,0,1729,743.37,0.637,0.623,0.589,0.059,0.799,-0.969,3.389,0.1969,2.1959,0.334,0.004,0.002,0.129,-0.105,262,43,6,5,138,0,80151.28,26005.918,11470.560,2.891,8300.641,112.347,22234.289,9497.203,2907.405,5792.705,4634.164,635.907,3.961,464.955,0.000166,-0.000996,1916,0,0,6,2,0,40003,180,1,1.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20317,475,1736,20300.626,11451.150,8242.917,0.000,1.103,9877.531,8229.469,17.625,72,95,33,0,62,26657,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14401,3452,3421,22,0,73568,30345,6060,8845,4081,906,30,30,0,0,0,0,583,110,17,6100,2871,712,13425,6505,1364,209,104,30,897.936,55.315,3871.749,309.820,22,76,0,198,55,242,487,195,62,1127,238,403,390,293,287,310,64,52,119,93,28,0,0,0,0,0,0,0,0,0,0,0,0,601,377,185,162,48,0,0,0,121,59,62,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5226,0.4761,24,2,0,0.4811,0.4303,35,1,0
14461,482.0,3425,25,53,2740,685,0,0,1678,880.22,0.642,0.629,0.587,0.060,0.796,-0.969,3.388,0.1955,2.1503,0.323,0.004,0.001,0.129,-0.106,256,44,2,2,116,0,81109.97,26095.129,12388.685,2.181,8288.731,101.663,22241.178,9690.489,2822.108,7568.020,6054.416,751.846,29.296,478.787,0.000178,-0.000325,1906,0,0,2,1,0,40330,181,1,1.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20429,508,1725,21187.856,12317.594,8225.796,0.000,1.706,9913.577,8458.271,14.396,95,76,28,0,48,30492,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14401,3452,3421,22,0,73400,29544,6131,8963,4192,900,30,30,0,0,0,0,584,65,39,6189,2670,551,13450,6317,1158,206,133,13,871.479,55.698,3599.852,266.695,21,72,0,186,55,271,521,191,52,1111,246,402,395,287,299,312,52,52,126,107,36,0,0,0,0,0,0,0,0,0,0,0,0,611,380,184,160,48,0,0,0,151,57,67,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5734,0.4662,23,2,0,0.4598,0.4209,34,0,0
14491,483.0,3400,28,53,2717,683,0,0,1658,841.60,0.642,0.632,0.585,0.062,0.796,-0.971,3.392,0.1963,2.3213,0.334,0.004,0.001,0.129,-0.106,247,44,3,3,115,0,82533.10,26238.098,12073.295,3.681,8335.242,102.981,22021.717,9547.265,2753.199,6069.766,4855.813,924.646,3.264,427.898,0.000223,-0.000528,1848,0,0,3,2,0,39299,191,1,3.210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20327,496,1657,20905.761,12043.144,8280.309,0.000,3.210,9798.978,8322.985,10.034,85,86,31,0,55,29101,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14401,3452,3421,22,0,72876,29259,6349,8881,4186,895,30,30,0,0,0,0,625,128,44,6071,2241,608,13427,6398,1236,204,146,13,863.265,56.510,3566.771,298.740,21,80,0,210,45,260,512,214,43,1114,248,395,378,290,292,306,66,52,121,104,34,0,0,0,0,0,0,0,0,0,0,0,0,604,372,173,158,48,0,0,0,136,55,62,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5538,0.4491,24,1,0,0.4573,0.4009,34,0,0
14521,484.0,3424,31,53,2741,683,0,0,1683,836.41,0.639,0.629,0.586,0.060,0.797,-0.972,3.394,0.1970,2.1958,0.331,0.005,0.000,0.129,-0.106,273,42,5,3,94,0,84622.07,26951.955,12044.636,1.804,8633.160,105.221,22092.070,9644.732,2759.257,6464.997,5171.998,577.454,0.000,542.921,0.000175,0.000727,2011,0,0,5,2,0,39085,264,1,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20527,495,1747,21156.626,12021.563,8540.294,0.000,0.311,9869.814,8421.843,7.884,72,72,32,0,40,20308,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14401,3452,3421,22,0,72933,29304,6524,8999,4249,883,30,30,0,0,0,0,623,79,31,6235,2783,541,13488,6576,1338,181,100,24,859.013,59.070,3837.105,290.785,19,71,0,197,54,260,508,207,54,1118,250,408,391,282,292,310,63,63,120,91,36,0,0,0,0,0,0,0,0,0,0,0,0,615,387,176,150,45,0,0,0,137,65,53,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5693,0.4549,25,2,0,0.4757,0.4270,33,0,0
14551,485.0,3495,37,53,2774,721,0,0,1707,746.79,0.648,0.640,0.582,0.060,0.792,-0.972,3.400,0.1964,2.2795,0.326,0.006,0.000,0.129,-0.106,280,34,0,2,99,0,88743.70,27935.403,14230.425,0.000,8879.332,104.617,22369.585,9976.577,2801.821,8618.682,6894.946,661.268,3.308,507.907,0.000112,0.000814,1930,0,0,0,0,0,39798,207,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20953,584,1723,23677.088,14205.130,8805.354,0.000,0.000,10044.844,8755.203,9.310,114,76,30,0,46,20084,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14551,3495,3451,27,0,73696,29513,6522,9187,4434,755,30,30,0,0,0,0,651,112,24,6284,2605,603,13868,6368,1283,150,105,12,868.376,57.781,3710.102,285.455,18,75,1,239,47,317,597,234,47,1144,228,418,404,289,291,294,84,64,148,97,34,0,0,0,0,0,0,0,0,0,0,0,0,622,390,196,145,49,0,0,0,146,71,63,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5671,0.4444,22,1,0,0.4683,0.4143,33,0,0
14581,486.0,3576,43,53,2820,756,0,0,1703,798.24,0.654,0.648,0.577,0.060,0.789,-0.972,3.399,0.1958,2.2687,0.320,0.005,0.000,0.130,-0.106,280,35,2,4,101,0,92008.98,28798.979,14192.725,0.568,9661.211,108.521,23056.980,10625.057,2827.144,8989.735,7191.788,975.456,4.795,439.607,0.000163,-0.000263,2038,0,0,2,1,0,40252,190,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22201,585,1848,24463.394,14174.397,9595.753,0.000,0.000,10645.088,9379.181,7.151,111,76,26,0,50,25261,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14551,3495,3451,27,0,74541,30176,6591,9298,4344,787,30,30,0,0,0,0,686,87,38,6611,2621,648,14754,6842,1455,150,62,13,894.889,58.562,3891.698,329.046,18,73,0,221,56,326,597,222,48,1158,248,424,390,298,302,343,71,53,133,114,42,0,0,0,0,0,0,0,0,0,0,0,0,634,393,200,142,45,0,0,0,155,64,70,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5990,0.4527,22,2,0,0.4748,0.4374,32,0,0
14611,487.0,3696,37,53,2871,825,0,0,1718,723.14,0.670,0.667,0.570,0.060,0.780,-0.972,3.397,0.1978,2.4509,0.314,0.005,0.000,0.129,-0.106,274,32,3,3,96,0,96804.53,30202.907,16769.688,1.765,11060.469,110.827,23819.376,11497.698,2855.848,10713.042,8570.434,1101.940,33.197,728.136,0.000174,-0.001693,2346,0,0,3,0,0,40759,344,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23637,690,2002,28476.041,16753.072,10941.670,0.000,0.000,11254.881,10228.833,3.764,142,72,28,0,44,18262,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14551,3495,3451,27,0,75888,30949,6399,9400,4276,781,35,30,0,0,0,0,752,129,42,7023,2879,802,15725,7358,1370,137,60,5,908.598,57.091,4388.206,361.794,19,79,1,251,75,369,701,259,67,1193,238,440,404,308,288,346,91,47,162,140,39,0,0,0,0,0,0,0,0,0,0,0,0,638,403,215,146,38,0,0,0,193,57,68,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5882,0.4714,24,1,0,0.4665,0.4242,34,0,0
14641,488.0,3832,43,53,2937,895,0,0,1812,673.84,0.683,0.682,0.566,0.061,0.773,-0.972,3.397,0.1960,2.2849,0.311,0.004,0.001,0.130,-0.107,262,32,4,3,83,0,102032.09,31275.497,17956.874,1.220,11807.782,102.287,24997.840,12372.858,2936.962,10768.343,8614.674,944.033,14.364,586.301,0.000170,-0.001889,2472,0,0,4,1,0,41473,167,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25759,739,2305,30434.895,17879.750,11720.723,0.000,0.000,12249.721,11082.684,0.376,142,72,29,0,43,16732,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14551,3495,3451,27,0,77130,31597,6766,9598,4224,824,60,42,16,0,0,0,870,219,25,7709,3326,726,17066,7847,1772,114,72,6,927.620,62.661,4967.057,403.003,18,81,0,341,72,349,756,340,72,1206,262,450,419,308,292,415,104,67,144,123,42,0,0,0,0,0,0,0,0,0,0,0,0,641,419,218,147,44,0,0,0,167,70,71,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5815,0.4693,22,2,0,0.4867,0.4030,36,2,0
14671,489.0,3966,44,53,3000,966,0,0,1899,618.33,0.696,0.698,0.561,0.063,0.765,-0.972,3.399,0.1960,2.3544,0.313,0.006,0.000,0.130,-0.107,268,36,3,3,100,0,108477.21,33476.745,19280.748,0.450,12663.306,104.087,26181.916,13210.788,3134.434,11401.899,9121.519,766.670,23.458,715.181,0.000206,-0.002238,2705,0,0,3,3,0,42678,286,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27664,793,2419,32628.962,19210.270,12530.414,0.000,0.000,13165.717,11895.625,0.000,149,77,31,0,46,19513,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14551,3495,3451,27,0,79038,32197,6807,9815,4287,779,68,60,0,0,0,0,951,179,45,8178,3752,738,18445,8786,1963,90,55,9,951.839,61.308,5317.902,461.862,28,99,0,287,92,438,816,295,87,1229,255,450,433,336,297,408,99,78,180,156,45,0,0,0,0,0,0,0,0,0,0,0,0,663,416,233,155,49,0,0,0,191,79,96,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5478,0.4896,27,2,0,0.4768,0.4088,35,2,0
