tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
2431,81.0,6000,235,19,4325,1675,0,0,4431,365.20,0.546,0.794,0.169,0.030,0.557,-0.974,1.535,0.5169,2.9355,0.524,0.162,0.401,0.129,0.007,161,20,82,0,174,0,243080.98,50865.489,34399.603,160.164,19619.179,40.010,22191.782,21612.772,7417.442,9065.468,7252.375,6047.914,5001.923,1489.006,0.000359,0.025073,3109,0,28,54,75,24,47061,1346,23,64.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50225,1348,1763,50133.387,32808.392,16069.679,0.020,64.596,9534.963,16556.005,106.900,151,161,20,28,113,26759,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,6000,6000,22,0,8240,3946,569,97926,47113,7878,23573,11516,1990,0,0,0,45870,22057,3016,3875,2087,350,480,391,53,0,0,0,3369.340,186.296,12768.624,535.243,156,280,0,579,125,878,1551,556,120,2097,347,342,1298,61,180,825,104,132,525,39,50,0,0,0,0,0,0,0,0,0,0,0,0,705,609,290,277,0,0,0,0,266,244,117,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4868,0.3968,13,0,0,0.5031,0.5101,15,0,0
2461,82.0,6000,218,19,4326,1674,0,0,4505,364.36,0.546,0.793,0.169,0.030,0.558,-0.974,1.536,0.5145,2.9232,0.529,0.199,0.482,0.129,0.006,147,18,82,0,148,0,262791.38,52848.466,35472.877,163.999,21007.866,41.018,22197.211,21576.060,7656.550,8146.967,6517.574,5819.332,8304.552,1591.851,0.000246,0.025331,3243,0,24,58,72,22,48235,1449,33,102.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50119,1396,1794,52658.215,33892.875,17380.527,0.086,102.578,9509.782,16511.293,115.871,137,138,18,24,96,24763,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,6000,6000,22,0,8057,3929,530,98067,47284,8024,23734,11799,2093,0,0,0,45799,22348,3211,3850,2034,267,470,392,30,0,0,0,3374.477,193.375,12674.012,563.808,160,283,0,546,138,888,1589,566,148,2126,346,330,1285,77,162,797,136,116,544,43,38,0,0,0,0,0,0,0,0,0,0,0,0,674,601,295,284,0,0,0,0,311,227,103,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5006,0.3984,13,0,0,0.4863,0.5161,15,0,0
2491,83.0,5998,218,19,4332,1666,0,0,4509,360.90,0.547,0.791,0.169,0.030,0.559,-0.974,1.537,0.5167,2.9451,0.527,0.233,0.531,0.129,0.005,151,14,69,0,153,0,280526.91,55076.862,36842.076,157.640,21752.091,40.643,22245.987,21734.113,7818.936,7738.136,6190.509,7086.015,12470.569,1437.807,0.000372,0.023181,3219,0,22,47,62,21,48555,1468,24,100.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50125,1428,1751,54138.634,34706.543,17999.960,0.006,100.041,9532.786,16672.721,113.970,121,129,13,22,94,23688,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,6000,6000,22,0,7790,3830,632,98282,48173,7675,23778,11999,1768,0,0,0,45809,22668,3632,3885,1944,240,431,318,7,0,0,0,3411.769,176.333,12889.779,640.070,155,303,0,547,127,996,1670,537,139,2127,347,333,1289,73,163,853,146,95,473,48,51,0,0,0,0,0,0,0,0,0,0,0,0,673,600,294,291,0,0,0,0,281,191,87,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4993,0.3958,13,0,0,0.4905,0.5025,15,0,0
2521,84.0,6000,264,19,4340,1660,0,0,4496,383.83,0.548,0.788,0.169,0.029,0.560,-0.973,1.541,0.5150,2.8961,0.528,0.262,0.593,0.129,0.004,149,9,88,0,140,0,295903.03,55903.569,39595.857,133.437,23169.763,41.434,22313.258,22283.283,7820.832,7843.105,6274.484,8453.630,15863.310,1953.809,0.000429,0.019574,3291,0,41,47,76,37,48722,1554,16,39.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49894,1562,1737,58549.132,37917.706,19058.342,0.165,39.048,9552.081,17226.623,115.442,116,122,9,41,72,22651,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,6000,6000,22,0,7647,3676,525,98441,47969,7636,23989,11835,1897,0,0,0,45288,23501,3191,4156,2155,272,450,325,26,0,0,0,3343.679,183.635,13516.168,553.014,155,260,0,639,134,1040,1767,637,125,2100,343,328,1329,73,167,857,110,102,493,52,46,0,0,0,0,0,0,0,0,0,0,0,0,672,600,319,306,0,0,0,0,290,201,103,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4832,0.3951,13,0,0,0.5356,0.4770,16,1,0
2551,85.0,5997,271,19,4318,1679,0,0,4478,427.55,0.550,0.790,0.168,0.029,0.558,-0.973,1.542,0.5149,2.8958,0.535,0.296,0.635,0.129,0.005,156,17,90,0,126,0,311433.97,57607.687,39603.583,208.350,24036.989,40.888,22405.928,22051.657,7808.217,7478.553,5982.843,8690.033,17615.053,1822.074,0.000378,0.019492,3236,0,23,67,78,22,48972,1467,17,76.480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50165,1569,1769,59736.333,37996.327,20107.869,0.096,76.480,9637.497,16993.718,116.641,116,97,16,23,58,20452,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,5997,5997,12,0,7530,3666,476,98416,48254,7291,23859,11587,1887,0,0,0,45409,23174,3233,4301,2258,203,455,275,41,0,0,0,3362.021,178.861,13254.953,572.236,146,286,0,621,152,1004,1770,611,146,2110,335,303,1324,74,172,892,124,93,490,29,51,0,0,0,0,0,0,0,0,0,0,0,0,671,608,327,267,0,0,0,0,263,175,101,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4773,0.3886,13,0,0,0.5351,0.5370,16,0,0
2581,86.0,6000,259,19,4329,1671,0,0,4416,427.86,0.550,0.788,0.169,0.029,0.559,-0.973,1.543,0.5162,2.9225,0.533,0.332,0.695,0.129,0.004,140,10,52,0,110,0,326474.34,58177.462,40286.519,123.597,25902.848,42.429,22483.751,22540.955,7739.901,5673.220,4538.576,7211.434,20635.621,1800.899,0.000421,0.017134,3296,0,23,29,46,20,49275,1491,14,60.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50234,1593,1805,61635.546,38700.721,21361.507,0.165,60.308,9680.471,17483.621,112.937,80,88,10,23,55,21677,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,5997,5997,12,0,7637,3849,476,98320,47913,7594,23764,11781,1943,0,0,0,45453,23704,3027,4301,2512,249,480,218,38,0,0,0,3396.058,179.309,13872.067,546.694,136,300,0,670,150,980,1812,686,141,2127,332,316,1305,75,174,876,91,88,543,34,39,0,0,0,0,0,0,0,0,0,0,0,0,691,583,319,277,0,0,0,0,281,208,102,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4842,0.3976,13,0,0,0.5233,0.4805,14,0,0
2611,87.0,5996,259,19,4317,1679,0,0,4437,498.99,0.551,0.790,0.169,0.030,0.558,-0.973,1.542,0.5178,2.9224,0.527,0.356,0.706,0.129,0.003,154,13,90,0,122,0,335935.34,58995.682,40441.676,269.667,27349.787,39.907,22552.885,22356.490,7716.320,7153.451,5722.761,9787.435,24189.684,2212.516,0.000677,0.013212,3341,0,31,59,80,28,48789,1498,28,139.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50227,1577,1843,62851.535,38351.405,22798.844,0.046,139.611,9699.274,17260.205,142.126,106,98,13,31,54,21382,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,5997,5997,12,0,7655,3811,536,98272,48282,6679,23822,11570,2204,0,0,0,45377,23087,3173,4386,2757,276,464,108,48,0,0,0,3398.210,172.093,13505.290,567.988,160,316,0,631,147,1041,1819,639,147,2117,310,342,1290,84,174,852,132,93,513,43,46,0,0,0,0,0,0,0,0,0,0,0,0,710,561,329,290,0,0,0,0,239,211,120,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4569,0.3856,13,0,0,0.5105,0.5223,14,0,0
2641,88.0,6000,273,19,4304,1696,0,0,4516,508.18,0.551,0.793,0.169,0.030,0.557,-0.973,1.544,0.5159,2.9048,0.535,0.383,0.732,0.130,0.003,139,9,81,0,102,0,346549.91,59988.282,41260.909,250.029,27231.044,44.343,22660.666,22924.404,7856.508,6277.028,5021.622,8650.761,25554.249,1982.649,0.000465,0.011769,3113,0,25,56,77,25,49161,1273,30,159.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50798,1613,1840,64203.740,39117.894,23323.356,0.016,159.454,9830.654,17827.894,152.100,86,69,8,25,36,15606,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,5997,5997,12,0,7395,3617,593,97953,48105,6710,23824,12089,1922,0,0,0,45892,24154,3372,4481,2560,235,425,98,14,0,0,0,3434.892,169.951,14050.606,583.115,117,272,0,668,175,1050,1879,671,166,2125,334,361,1260,70,154,895,126,110,499,37,29,0,0,0,0,0,0,0,0,0,0,0,0,702,537,311,295,0,0,0,0,227,222,115,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4425,0.4084,13,0,0,0.5121,0.5476,14,0,0
2671,89.0,6000,265,19,4305,1695,0,0,4463,518.74,0.552,0.791,0.169,0.031,0.557,-0.973,1.544,0.5100,2.9008,0.541,0.406,0.753,0.129,0.003,133,8,61,0,119,0,356265.84,60079.788,41511.272,171.933,27769.726,41.896,22739.473,22655.716,7900.715,6043.203,4834.563,8626.292,26888.725,2027.504,0.000584,0.007893,3140,0,17,44,60,17,48951,1326,22,89.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50892,1644,1814,64940.299,39768.266,23307.518,0.034,89.247,9882.704,17599.754,140.656,80,81,8,17,56,18186,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,5997,5997,12,0,7208,3514,561,98172,48069,7639,23701,11990,1982,0,0,0,45940,23827,3350,4544,2498,368,408,130,52,0,0,0,3419.229,184.114,13800.694,604.640,152,294,0,642,156,1074,1880,665,170,2137,308,391,1250,72,147,871,135,102,496,34,57,0,0,0,0,0,0,0,0,0,0,0,0,716,513,329,302,0,0,0,0,240,229,116,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4526,0.4005,13,0,0,0.5080,0.5078,15,0,0
2701,90.0,6000,241,19,4293,1707,0,0,4507,528.58,0.553,0.794,0.169,0.031,0.556,-0.973,1.547,0.5154,2.8733,0.530,0.421,0.763,0.129,0.003,144,13,78,0,110,0,363297.12,60272.335,43218.067,236.454,29098.350,44.999,22844.188,22700.671,7900.966,6501.831,5201.465,9901.639,30031.498,2016.232,0.000505,0.003721,3192,0,20,58,72,19,49146,1363,34,132.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51045,1721,1829,68063.095,41651.127,24481.314,0.065,132.974,9953.027,17597.661,168.776,88,76,13,20,43,20818,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,6000,6000,229,0,7165,3527,483,98397,48613,7037,23360,11690,1903,0,0,0,46053,23674,3466,4598,2266,339,394,111,43,0,0,0,3441.661,166.985,13545.420,617.120,115,309,0,696,154,1079,1953,699,140,2105,330,374,1259,81,144,831,126,122,553,35,40,0,0,0,0,0,0,0,0,0,0,0,0,728,497,333,300,0,0,0,0,280,228,143,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4152,0.3750,13,0,0,0.4829,0.4945,15,0,0
2731,91.0,6000,235,19,4267,1733,0,0,4468,578.60,0.556,0.798,0.168,0.032,0.553,-0.972,1.546,0.5151,2.9294,0.538,0.425,0.771,0.129,0.004,129,7,92,0,96,0,368167.66,60426.224,42491.630,260.547,30777.871,40.490,23009.924,22610.613,7901.668,6344.158,5075.326,9992.460,31383.333,2141.037,0.000751,0.000936,3206,0,22,70,85,22,49572,1352,33,105.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51624,1662,1854,68220.042,40517.977,25885.118,0.023,105.045,10114.023,17557.087,174.935,87,61,7,22,32,16414,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,6000,6000,229,0,7106,3336,726,98000,48012,7235,23244,11476,1961,0,0,0,46528,23516,3393,4676,1861,324,420,153,5,0,0,0,3371.916,176.519,13478.000,591.404,135,290,0,652,139,1109,1906,655,146,2090,331,368,1274,78,126,877,119,121,543,44,29,0,0,0,0,0,0,0,0,0,0,0,0,747,489,323,287,0,0,0,0,314,195,129,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4457,0.4053,14,0,0,0.4805,0.4978,15,0,0
2761,92.0,5996,243,19,4243,1753,0,0,4552,580.97,0.558,0.801,0.167,0.032,0.551,-0.972,1.544,0.5178,2.9282,0.540,0.432,0.765,0.130,0.004,138,7,101,0,97,0,369729.50,60301.310,42596.147,351.365,32047.391,38.565,23159.024,22931.984,7974.243,6565.618,5252.495,11805.398,32143.180,2360.040,0.000566,0.001828,3214,0,31,70,91,29,50149,1303,45,243.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52357,1680,1911,69467.220,40587.501,27033.184,0.032,243.234,10282.914,17914.732,178.998,95,75,7,31,37,23723,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,6000,6000,229,0,7058,3251,814,97337,47616,7435,23220,11630,1826,0,0,0,47092,23653,3334,4845,1936,354,420,244,18,0,0,0,3365.246,189.153,13791.977,581.274,139,299,0,667,158,1098,1915,672,142,2099,348,338,1284,71,103,871,128,132,529,47,46,0,0,0,0,0,0,0,0,0,0,0,0,734,479,315,268,0,0,0,0,317,211,124,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4710,0.4182,13,0,0,0.5032,0.4887,15,0,0
2791,93.0,5996,255,19,4223,1773,0,0,4554,539.48,0.559,0.804,0.168,0.032,0.549,-0.973,1.546,0.5158,2.8970,0.543,0.435,0.757,0.130,0.004,136,5,122,0,114,0,370182.44,59357.182,40511.922,466.693,30598.112,46.619,23280.810,23381.749,8039.547,7745.455,6196.364,12731.146,28628.240,2272.262,0.000687,-0.000907,3175,0,36,86,111,30,49766,1302,61,355.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52829,1582,1873,65857.917,38466.512,25615.730,0.075,355.004,10403.276,18317.546,183.170,107,87,4,36,47,28262,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,6000,6000,229,0,6794,3304,546,97354,48735,7917,22984,11550,1807,0,0,0,47501,24006,3545,4893,2334,282,435,260,32,0,0,0,3429.738,191.959,14206.809,622.877,132,321,0,628,139,1082,1837,621,140,2148,320,310,1283,55,107,901,130,110,536,40,56,0,0,0,0,0,0,0,0,0,0,0,0,736,440,302,277,0,0,0,0,281,198,139,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4580,0.4132,13,0,0,0.5231,0.5191,15,0,0
