tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
7411,247.0,3232,80,24,2435,797,0,0,1274,495.82,0.682,0.638,0.267,0.041,0.696,-0.965,1.808,0.3872,2.1860,0.599,0.002,0.014,0.134,-0.160,195,30,25,0,55,0,90493.16,24297.924,15777.400,41.246,7858.578,116.259,17341.260,11492.662,2017.754,9769.301,7815.441,1033.026,352.680,1162.767,0.000120,0.004165,1679,0,2,23,18,2,44809,264,16,39.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23014,650,1415,24184.257,15652.184,7694.188,0.001,39.373,9061.989,9151.917,173.064,122,60,29,2,29,17909,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7351,2981,2981,2,0,39570,16887,2669,31353,14703,2207,905,513,32,0,0,0,0,0,0,15843,6099,1095,7171,3256,553,0,0,0,1517.468,73.196,3981.157,256.955,43,46,0,198,46,440,689,204,46,1074,171,178,274,456,282,321,54,15,90,277,40,0,0,0,0,0,0,0,0,0,0,0,0,479,354,328,29,0,0,0,0,150,204,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5380,0.4175,12,0,0,0.4452,0.4466,12,0,0
7441,248.0,3364,77,24,2500,864,0,0,1324,571.02,0.693,0.646,0.269,0.043,0.689,-0.965,1.808,0.3913,2.1737,0.598,0.002,0.016,0.133,-0.160,175,28,23,0,78,0,96865.34,26188.872,17505.246,42.691,8600.674,109.824,18436.182,12452.757,2060.238,10459.450,8367.560,1058.578,252.097,1012.890,0.000276,0.002205,1755,0,0,23,19,0,46748,232,19,41.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25093,725,1523,26791.280,17397.442,8471.221,0.000,41.288,9901.596,10060.146,194.447,140,73,23,0,50,21242,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7351,2981,2981,2,0,40817,17127,3058,32345,15019,1984,903,519,31,0,0,0,0,0,0,17179,6401,1229,7914,3462,496,0,0,0,1545.964,76.402,4298.154,273.538,44,41,0,228,53,483,767,241,55,1102,181,177,294,464,282,319,74,18,98,318,37,0,0,0,0,0,0,0,0,0,0,0,0,483,360,341,33,0,0,0,0,175,215,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5576,0.4329,12,0,0,0.4289,0.4178,12,0,0
7471,249.0,3550,83,24,2589,961,0,0,1359,447.75,0.709,0.660,0.267,0.041,0.680,-0.966,1.807,0.3931,2.2101,0.578,0.002,0.023,0.133,-0.162,184,40,27,0,63,0,103996.48,27663.671,20167.062,46.430,10119.402,107.675,19485.228,13202.765,2104.572,12746.876,10197.501,1483.276,525.265,1395.534,0.000223,0.000150,2074,0,0,27,23,0,48277,336,23,45.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27174,833,1738,31040.147,20062.482,9946.019,0.000,45.272,10715.030,10701.265,222.187,171,74,38,0,36,14852,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7351,2981,2981,2,0,42095,18125,2914,33135,14957,2428,962,528,42,0,0,0,0,0,0,18727,6464,1656,8447,3172,653,0,0,0,1601.601,85.044,4211.404,373.949,50,51,0,273,70,533,870,248,90,1140,198,196,281,470,304,327,84,29,146,345,30,0,0,0,0,0,0,0,0,0,0,0,0,499,361,362,29,0,0,0,0,200,248,69,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5540,0.4263,12,0,0,0.4336,0.4224,13,0,0
7501,250.0,3732,81,21,2660,1072,0,0,1453,410.79,0.728,0.675,0.264,0.042,0.668,-0.965,1.808,0.3919,2.2571,0.562,0.002,0.020,0.132,-0.162,190,37,42,0,65,0,109201.35,29031.484,20631.464,87.737,11779.146,106.501,21064.844,14799.864,2228.779,13200.418,10560.335,1647.007,430.476,1734.764,0.000330,-0.001613,2453,0,0,42,36,0,49744,381,36,86.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30528,857,2072,33268.876,20530.207,11551.194,0.000,86.645,12026.118,12186.220,244.745,180,69,33,0,36,16261,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7501,3732,3729,17,0,43350,18978,3024,34199,15432,2913,1001,528,23,0,0,0,0,0,0,21317,7609,1763,9211,3417,627,0,0,0,1661.429,95.752,4932.056,393.184,55,42,0,287,53,551,893,294,54,1206,210,213,296,451,284,404,86,36,140,364,42,0,0,0,0,0,0,0,0,0,0,0,0,495,348,373,28,0,0,0,0,233,255,61,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5368,0.4358,12,0,0,0.4319,0.4543,13,0,0
7531,251.0,3937,81,21,2749,1188,0,0,1560,400.21,0.745,0.688,0.263,0.042,0.657,-0.965,1.812,0.3944,2.2359,0.568,0.002,0.013,0.131,-0.161,182,42,36,1,70,0,114501.01,31160.221,22038.327,70.282,13086.316,98.686,22675.390,16477.274,2369.029,14519.795,11615.836,1589.592,240.376,1713.553,0.000249,-0.003030,2774,0,0,36,30,0,51422,411,30,69.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33885,913,2363,36038.052,21931.798,12868.705,0.000,69.268,13350.905,13707.867,274.246,202,86,37,0,49,20782,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7501,3732,3729,17,0,44917,20386,3229,35049,16563,2935,1085,462,31,0,0,0,3,3,0,23564,9024,1809,10318,4199,677,0,0,0,1797.569,92.398,5949.964,416.094,54,52,0,307,67,575,949,313,73,1272,225,213,288,477,274,444,122,31,126,397,68,0,0,0,0,0,0,0,0,0,0,0,0,489,359,372,32,0,0,0,0,250,262,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5410,0.4103,12,0,0,0.4596,0.4514,14,0,0
7561,252.0,4151,79,21,2849,1302,0,0,1689,475.88,0.759,0.699,0.263,0.042,0.649,-0.964,1.813,0.3950,2.2359,0.548,0.002,0.020,0.131,-0.163,200,28,57,0,84,0,121093.16,33341.495,25534.548,98.558,14593.077,95.493,24346.808,18068.967,2568.047,15171.389,12137.111,2183.075,379.675,1801.595,0.000300,-0.002027,3082,0,0,57,51,0,53081,450,51,97.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37354,1059,2632,41253.410,25399.762,14361.870,0.000,97.415,14697.347,15140.758,317.101,196,82,26,0,56,19526,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7501,3732,3729,17,0,46589,21667,3520,36187,17006,2959,1216,498,21,0,0,0,30,30,0,26085,9640,1966,11229,4703,842,10,0,0,1881.827,94.904,6551.806,458.027,58,85,0,371,66,664,1103,369,71,1343,196,224,302,495,289,512,105,44,170,412,59,0,0,0,0,0,0,0,0,0,0,0,0,486,377,405,42,0,0,0,0,266,275,97,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5089,0.4156,11,0,0,0.4823,0.4599,14,0,0
7591,253.0,4361,69,21,2917,1444,0,0,1837,450.96,0.780,0.714,0.262,0.043,0.636,-0.964,1.814,0.3924,2.2360,0.541,0.003,0.018,0.130,-0.163,178,44,53,0,90,0,127707.88,35462.283,26718.002,94.966,15911.806,89.179,26118.578,19720.480,2758.585,16737.454,13389.963,1559.577,300.020,1855.803,0.000183,-0.002773,3670,0,0,53,51,0,54376,584,51,94.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41176,1105,3086,43734.781,26584.786,15669.533,0.000,94.388,16220.858,16655.322,359.054,244,102,40,0,62,22209,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7501,3732,3729,17,0,47649,22602,3331,37249,17669,2812,1335,501,48,0,0,0,13,13,0,29070,11216,2354,12063,5379,911,30,13,6,1949.557,96.069,7581.158,515.795,54,64,0,378,77,684,1149,391,86,1376,229,231,299,497,285,568,130,42,172,458,74,0,0,0,0,0,0,0,0,0,0,0,0,496,371,403,42,0,0,0,0,290,332,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5189,0.4427,12,0,0,0.4740,0.4361,13,0,0
7621,254.0,4592,53,21,3031,1560,1,0,2028,391.02,0.792,0.720,0.263,0.044,0.629,-0.963,1.811,0.3905,2.2414,0.536,0.002,0.014,0.129,-0.163,176,60,52,0,107,0,135263.61,37922.706,30304.223,85.329,17948.137,88.916,28046.138,21590.616,3070.411,18430.377,14744.302,1788.565,464.533,2110.191,0.000205,-0.003187,3718,0,1,51,45,1,56547,465,44,83.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45213,1254,3252,49588.457,30160.129,17640.582,0.002,83.835,17821.055,18418.021,381.004,254,138,58,1,79,29070,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,15,0,1,1.511,0.000,0.164,0.000,0.000,1.779,0.511,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7501,3732,3729,17,0,49767,23255,3941,38005,18291,2781,1414,539,202,0,0,0,0,0,0,31852,12205,2411,13346,5805,985,30,8,4,2010.623,106.255,8227.297,544.386,58,83,0,421,86,781,1304,437,82,1428,232,245,293,520,313,602,108,39,228,509,74,0,0,0,0,0,0,0,1,0,0,0,0,514,387,424,46,0,0,0,0,349,358,109,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5126,0.4191,12,0,0,0.4428,0.4562,14,0,0
7651,255.0,4832,70,21,3129,1702,1,0,2306,330.61,0.807,0.729,0.263,0.046,0.620,-0.964,1.813,0.3886,2.2298,0.541,0.002,0.019,0.129,-0.162,167,53,61,0,102,0,142782.55,40844.182,31650.689,123.392,19755.122,87.686,29862.973,23016.223,3444.051,19126.149,15300.919,2266.019,481.089,2203.750,0.000287,-0.003275,4259,0,7,54,58,7,59038,506,51,122.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48677,1306,3753,52764.067,31476.784,19470.321,0.002,122.174,19255.623,19640.596,441.167,278,136,52,7,77,25075,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.564,3.839,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7651,4832,4820,279,0,51503,24756,3882,39425,18710,2790,1553,746,190,0,0,0,30,0,0,34198,12430,2828,14449,6176,1018,30,0,11,2114.857,101.165,8416.262,640.049,58,94,0,454,90,837,1364,440,105,1516,220,250,302,527,314,626,147,50,272,533,74,0,0,0,0,0,0,1,0,0,0,0,0,518,400,428,47,0,0,0,0,356,389,138,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5186,0.4097,18,0,0,0.4179,0.4558,18,0,0
7681,256.0,5013,62,21,3185,1827,1,0,2533,414.08,0.823,0.741,0.261,0.048,0.611,-0.963,1.809,0.3893,2.1966,0.520,0.001,0.011,0.128,-0.162,144,46,101,0,155,0,148626.77,43334.670,33507.905,191.890,21179.992,87.205,31869.580,24976.223,3849.124,20172.390,16137.912,3779.960,360.362,2320.511,0.000181,-0.002676,4703,0,13,88,96,13,60816,571,83,190.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52803,1394,4132,56257.290,33351.123,20821.082,0.003,190.718,21004.272,21434.336,525.568,289,164,45,13,106,35695,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.557,4.229,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7651,4832,4820,279,0,52675,25991,3716,40309,19659,2653,1670,694,66,0,0,0,30,10,15,37703,14605,2901,15070,6242,1050,30,22,8,2211.091,93.557,9494.246,649.070,57,99,0,459,87,890,1444,473,91,1559,228,245,305,546,302,719,123,53,231,629,72,0,0,0,0,0,0,1,0,0,0,0,0,531,397,422,48,0,0,0,0,376,452,109,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5327,0.4197,18,1,0,0.4514,0.4432,18,0,0
7711,257.0,5229,61,21,3239,1990,0,0,2752,384.46,0.843,0.755,0.262,0.047,0.599,-0.963,1.811,0.3912,2.2072,0.517,0.002,0.012,0.127,-0.162,142,58,125,0,129,0,154320.23,45425.396,36916.632,162.341,22466.362,83.942,33762.630,27193.243,4180.522,22771.461,18217.169,4193.517,295.176,2631.519,0.000244,-0.001241,5051,0,27,98,113,27,61931,591,86,158.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57129,1531,4460,61166.738,36750.348,22102.641,0.208,158.772,22716.524,23512.202,616.530,342,179,56,27,96,37287,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,0,0,0.000,0.000,0.000,0.000,0.000,0.356,0.412,0.000,0,1,0,0,1,78,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7651,4832,4820,279,0,53732,26622,3922,40876,19773,2973,1732,607,131,0,0,0,18,14,4,40606,16112,2907,16474,6392,1106,34,34,0,2221.891,107.634,10369.130,678.442,49,99,0,501,105,983,1590,506,109,1577,228,260,304,557,313,789,142,68,259,634,98,0,0,0,0,0,0,0,0,0,0,0,0,550,395,442,47,0,0,0,0,411,458,142,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5405,0.4216,18,1,0,0.4790,0.4403,19,1,0
7741,258.0,5380,65,21,3282,2098,0,0,2950,464.03,0.856,0.763,0.263,0.048,0.593,-0.963,1.815,0.3886,2.2207,0.521,0.002,0.010,0.127,-0.162,165,45,136,3,180,0,160984.41,47864.279,38039.237,183.560,24161.649,85.261,35423.745,28602.504,4569.444,21577.789,17262.232,4183.529,105.062,2223.069,0.000328,0.000953,5417,0,20,116,121,20,63064,522,101,178.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60616,1580,4895,64096.961,37847.404,23872.160,0.268,178.127,24207.797,24882.073,638.138,304,197,43,20,134,38886,16,0,0,0.000,0.000,0.000,0.000,0.000,4.218,0.857,0.176,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7651,4832,4820,279,0,54877,26811,3778,41246,19544,2822,1708,544,92,0,0,0,0,0,0,43143,16415,3196,17429,6921,1209,60,60,0,2210.403,99.970,10691.688,728.503,64,132,0,479,102,1065,1642,484,100,1541,241,250,328,581,341,772,148,60,293,702,123,0,0,0,0,0,0,0,0,0,0,0,0,565,420,470,45,0,0,0,0,468,505,153,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5259,0.4146,17,0,0,0.4335,0.4268,18,0,0
7771,259.0,5589,71,21,3323,2266,0,0,3227,365.48,0.876,0.777,0.264,0.048,0.581,-0.962,1.819,0.3925,2.1984,0.524,0.002,0.011,0.125,-0.162,179,46,122,1,185,0,169071.89,50398.166,42268.146,187.985,26231.986,84.593,37633.424,30499.630,4986.449,24417.152,19533.722,3984.782,205.475,2573.632,0.000230,0.002381,5827,0,7,115,110,7,64321,521,103,184.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65480,1759,5306,70689.035,42111.155,25930.487,0.003,184.392,26254.444,26715.731,667.158,370,202,45,7,150,43626,30,0,0,0.000,0.000,0.000,0.000,0.000,7.912,1.557,0.634,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7651,4832,4820,279,0,55863,26710,3934,41810,19213,3136,1637,530,105,0,0,0,0,0,0,46392,16818,3508,19058,6941,1597,60,40,12,2197.323,107.861,10783.511,834.642,70,121,0,570,117,1130,1811,564,133,1564,226,253,329,575,376,833,170,65,315,779,104,0,0,0,0,0,0,0,0,0,0,0,0,585,426,478,44,0,0,0,0,498,537,174,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5039,0.4148,16,0,0,0.4320,0.4216,18,0,0
